00029684,17052019,17052019,3000,0.50,4.25
00030123,24042019,24042019,3000,1.00,12.00
00038550,27042019,27042019,3000,1.00,12.00
00041461,13052019,13052019,3000,1.00,8.50
00089188,25042019,25042019,9001,1.00,12.00
00089188,30042019,30042019,3000,1.00,12.00
00089188,06052019,06052019,9001,1.00,12.00
00089188,16052019,16052019,3001,1.00,12.00
00102266,22042019,22042019,3000,1.00,8.50
00102266,07052019,07052019,3000,1.00,8.50
00102272,22042019,22042019,3000,1.00,8.50
00102275,07052019,07052019,5009,1.00,8.50
00102275,21052019,21052019,3000,1.00,8.50
00102279,10052019,10052019,3000,1.00,8.50
00102280,07052019,07052019,3001,1.00,12.00
00102286,25042019,25042019,3000,1.00,12.00
00102286,27042019,27042019,3001,1.00,12.00
00102286,04052019,04052019,3000,1.00,12.00
00102287,02052019,02052019,3001,1.00,12.00
00102288,06052019,06052019,3000,1.00,12.00
00102289,02052019,02052019,3000,1.00,8.50
00102289,13052019,13052019,3000,1.00,8.50
00102291,22042019,22042019,3000,0.50,4.25
00102291,08052019,08052019,3001,1.00,8.50
00102291,09052019,09052019,3000,1.00,8.50
00102303,22042019,22042019,3000,1.00,8.50
00102303,07052019,07052019,3000,1.00,8.50
00102303,21052019,21052019,3000,0.50,4.25
00102305,22042019,22042019,3000,0.50,4.25
00102305,02052019,02052019,3000,0.50,4.25
00102305,03052019,03052019,3000,1.00,8.50
00102305,06052019,06052019,3000,0.50,4.25
00102308,22042019,22042019,3000,1.00,8.50
00102312,29042019,29042019,3000,1.00,8.50
00102312,15052019,15052019,3000,1.00,8.50
00102312,16052019,16052019,3000,1.00,8.50
00102338,26042019,26042019,3000,1.00,8.50
00102347,23042019,23042019,3000,1.00,8.50
00102347,30042019,30042019,3000,0.50,4.25
00102347,06052019,06052019,3000,0.50,4.25
00102347,17052019,17052019,3000,0.50,4.25
00102361,23042019,23042019,3001,1.00,8.50
00102361,24042019,24042019,3000,1.00,8.50
00102361,06052019,06052019,3000,0.50,4.25
00102375,06052019,06052019,3000,1.00,8.50
00102378,09052019,09052019,5007,1.00,8.50
00102408,27042019,27042019,3000,1.00,12.00
00102414,16052019,16052019,5009,1.00,8.50
00102414,17052019,17052019,5009,1.00,8.50
00102433,10052019,10052019,3000,1.00,8.50
00102449,26042019,26042019,3000,1.00,8.50
00102449,29042019,29042019,3000,1.00,8.50
00102449,17052019,17052019,3001,1.00,8.50
00102450,30042019,30042019,5009,1.00,8.50
00102450,08052019,08052019,3000,1.00,8.50
00102450,10052019,10052019,3001,1.00,8.50
00102452,22042019,22042019,3000,1.00,12.00
00102452,16052019,16052019,3000,1.00,12.00
00102459,24042019,24042019,3000,1.00,12.00
00102476,17052019,17052019,5009,1.00,8.50
00102505,29042019,29042019,3000,1.00,8.50
00102506,17052019,17052019,5009,0.50,4.25
00102533,13052019,13052019,3000,1.00,8.50
00102533,14052019,14052019,3000,1.00,8.50
00102533,15052019,15052019,3000,1.00,8.50
00102533,16052019,16052019,3000,1.00,8.50
00102533,17052019,17052019,3000,1.00,8.50
00102536,06052019,06052019,3000,1.00,12.00
00102536,13052019,13052019,3000,1.00,12.00
00102572,02052019,02052019,3000,1.00,8.50
00102572,03052019,03052019,3000,1.00,8.50
00102572,06052019,06052019,3000,0.50,4.25
00102572,14052019,14052019,3000,1.00,8.50
00102592,22042019,22042019,3000,1.00,12.00
00102592,02052019,02052019,3000,1.00,12.00
00102592,16052019,16052019,3001,1.00,12.00
00102635,06052019,06052019,3001,1.00,12.00
00102674,14052019,14052019,3000,1.00,8.50
00102677,25042019,25042019,3001,1.00,12.00
00102677,26042019,26042019,3000,1.00,12.00
00102686,29042019,29042019,3000,0.50,4.25
00102686,06052019,06052019,3000,1.00,8.50
00102721,04052019,04052019,3000,1.00,12.00
00102721,15052019,15052019,3000,1.00,12.00
00102721,16052019,16052019,3000,1.00,12.00
00102727,02052019,02052019,3000,1.00,12.00
00102753,13052019,13052019,3001,1.00,12.00
00102787,25042019,25042019,3000,1.00,8.50
00102787,26042019,26042019,3000,1.00,8.50
00102787,29042019,29042019,3000,1.00,8.50
00102787,30042019,30042019,3000,1.00,8.50
00102787,06052019,06052019,3000,0.50,4.25
00102787,13052019,13052019,3000,1.00,8.50
00160072,02052019,02052019,3000,1.00,8.50
00160072,03052019,03052019,3000,1.00,8.50
00160072,06052019,06052019,3000,1.00,8.50
00160072,07052019,07052019,3001,1.00,8.50
00160683,29042019,29042019,3000,1.00,8.50
00160683,15052019,15052019,3000,1.00,8.50
00164968,10052019,10052019,3000,0.50,4.25
00176879,22042019,22042019,3001,1.00,8.50
00177079,22042019,22042019,3000,1.00,8.50
00178173,17052019,17052019,3001,1.00,8.50
00178994,16052019,16052019,3000,1.00,8.50
00182429,30042019,30042019,3000,1.00,8.50
00182429,02052019,02052019,3000,1.00,8.50
00182429,03052019,03052019,3000,1.00,8.50
00183036,22042019,22042019,3002,1.00,8.50
00183036,23042019,23042019,3002,1.00,8.50
00183036,24042019,24042019,3002,1.00,8.50
00183036,25042019,25042019,3002,1.00,8.50
00183036,26042019,26042019,3002,1.00,8.50
00183036,29042019,29042019,3002,1.00,8.50
00183036,30042019,30042019,3002,1.00,8.50
00183036,01052019,01052019,3002,1.00,8.50
00183036,02052019,02052019,3002,1.00,8.50
00183036,03052019,03052019,3002,1.00,8.50
00183036,06052019,06052019,3002,1.00,8.50
00183036,07052019,07052019,3002,1.00,8.50
00183036,08052019,08052019,3002,1.00,8.50
00183036,09052019,09052019,3002,1.00,8.50
00183036,10052019,10052019,3002,1.00,8.50
00183036,13052019,13052019,3002,1.00,8.50
00183036,14052019,14052019,3002,1.00,8.50
00183036,15052019,15052019,3002,1.00,8.50
00183036,16052019,16052019,3002,1.00,8.50
00183036,17052019,17052019,3002,1.00,8.50
00183036,20052019,20052019,3002,1.00,8.50
00187827,06052019,06052019,3000,1.00,8.50
00187827,07052019,07052019,3000,1.00,8.50
00194585,26042019,26042019,3000,1.00,8.50
