00102649,18102018,18102018,3000,1.00,12.00
00102674,02102018,02102018,3000,1.00,8.50
00102674,09102018,09102018,3000,1.00,8.50
00102677,01102018,01102018,3000,1.00,12.00
00102677,02102018,02102018,3000,1.00,12.00
00102721,24092018,24092018,3003,1.00,12.00
00102721,25092018,25092018,3003,1.00,12.00
00102721,26092018,26092018,3003,1.00,12.00
00102721,27092018,27092018,3003,1.00,12.00
00102721,01102018,01102018,3003,1.00,12.00
00102721,02102018,02102018,3003,1.00,12.00
00102721,03102018,03102018,3003,1.00,12.00
00102721,04102018,04102018,3003,1.00,12.00
00102721,08102018,08102018,3003,1.00,12.00
00102721,09102018,09102018,3003,1.00,12.00
00102721,10102018,10102018,3003,1.00,12.00
00102721,11102018,11102018,3003,1.00,12.00
00102721,15102018,15102018,3003,1.00,12.00
00102721,16102018,16102018,3003,1.00,12.00
00102721,17102018,17102018,3003,1.00,12.00
00102721,18102018,18102018,3003,1.00,12.00
00102727,01102018,01102018,3000,1.00,12.00
00102727,08102018,08102018,3000,1.00,12.00
00102748,08102018,08102018,3000,1.00,12.00
00102748,09102018,09102018,3000,1.00,12.00
00102748,10102018,10102018,3000,1.00,12.00
00102748,15102018,15102018,3000,1.00,12.00
00102748,16102018,16102018,3000,1.00,12.00
00102748,17102018,17102018,3000,1.00,12.00
00102748,18102018,18102018,3000,1.00,12.00
00102753,08102018,08102018,3000,1.00,12.00
00102753,09102018,09102018,3000,1.00,12.00
00102753,10102018,10102018,3000,1.00,12.00
00102753,11102018,11102018,3000,1.00,12.00
00102785,01102018,01102018,3000,1.00,8.50
00102787,26092018,26092018,3000,1.00,8.50
00102790,01102018,01102018,3000,1.00,8.50
00102790,02102018,02102018,3000,0.50,4.25
00107284,19102018,19102018,3000,1.00,8.50
00123917,28092018,28092018,3000,1.00,8.50
00123917,12102018,12102018,3000,1.00,8.50
00123917,15102018,15102018,3000,1.00,8.50
00123917,16102018,16102018,3000,1.00,8.50
00123917,17102018,17102018,3000,1.00,8.50
00157237,03102018,03102018,3000,1.00,12.00
00160072,02102018,02102018,3000,1.00,12.00
00160683,24092018,24092018,3000,1.00,8.50
00160683,05102018,05102018,3000,0.50,4.25
00160683,11102018,11102018,3000,1.00,8.50
00160683,12102018,12102018,3000,0.50,4.25
00160683,19102018,19102018,3000,1.00,8.50
00161193,28092018,28092018,3000,1.00,8.50
00161193,05102018,05102018,3000,1.00,8.50
00161193,12102018,12102018,3000,1.00,8.50
00161193,19102018,19102018,3000,1.00,8.50
00164968,10102018,10102018,3000,1.00,8.50
00165117,16102018,16102018,3000,1.00,12.00
00165117,17102018,17102018,3000,1.00,12.00
00165117,18102018,18102018,3000,1.00,12.00
00174996,01102018,01102018,3000,1.00,8.00
00174996,02102018,02102018,3000,1.00,8.00
00176879,18102018,18102018,3000,1.00,8.50
00176879,19102018,19102018,3000,1.00,8.50
00178173,24092018,24092018,3000,1.00,8.50
00182429,01102018,01102018,3000,1.00,8.50
00182429,02102018,02102018,3000,1.00,8.50
00182429,03102018,03102018,3000,1.00,8.50
00182429,04102018,04102018,3000,1.00,8.50
00182429,05102018,05102018,3000,1.00,8.50
00182429,08102018,08102018,3000,1.00,8.50
00182429,09102018,09102018,3000,1.00,8.50
00182429,10102018,10102018,3000,1.00,8.50
00183036,01102018,01102018,3000,1.00,8.50
00183036,05102018,05102018,3000,1.00,8.50
00183036,11102018,11102018,3000,1.00,8.50
00183036,12102018,12102018,3000,1.00,8.50
00183036,15102018,15102018,3000,1.00,8.50
00183167,01102018,01102018,3000,1.00,12.00
00183167,08102018,08102018,3000,1.00,12.00
00194585,01102018,01102018,3001,1.00,8.50
00194585,04102018,04102018,3000,0.50,4.25
00195028,24092018,24092018,3001,1.00,8.50
00195028,01102018,01102018,3000,0.50,4.25
00195028,10102018,10102018,3000,1.00,8.50
00306986,09102018,09102018,3000,1.00,8.50
00331135,28092018,28092018,3000,0.50,4.25
00331135,05102018,05102018,3000,0.50,4.25
00331135,12102018,12102018,3000,0.50,4.25
00331135,19102018,19102018,3000,0.50,4.25
00455338,05102018,05102018,3000,0.50,4.25
00455338,11102018,11102018,3000,0.50,4.25
00459569,04102018,04102018,3000,0.50,4.25
00765257,02102018,02102018,3001,1.00,12.00
00778304,08102018,08102018,3000,1.00,12.00
00888104,10102018,10102018,3000,1.00,8.50
00888104,11102018,11102018,3000,1.00,8.50
00888104,15102018,15102018,3000,1.00,8.50
00888104,16102018,16102018,3000,1.00,8.50
00891008,26092018,26092018,3000,1.00,8.50
00891008,01102018,01102018,3000,1.00,8.50
00891008,04102018,04102018,3001,1.00,8.50
07006482,08102018,08102018,3001,1.00,8.50
07008055,11102018,11102018,3000,1.00,8.50
07008183,05102018,05102018,3000,1.00,8.50
07008183,08102018,08102018,3000,1.00,8.50
07008183,15102018,15102018,3000,1.00,8.50
07008768,25092018,25092018,3000,1.00,8.50
07009299,15102018,15102018,3000,1.00,12.00
07009791,27092018,27092018,3000,0.50,4.25
07010445,03102018,03102018,3000,1.00,12.00
07010878,27092018,27092018,3001,1.00,8.50
07010878,01102018,01102018,3001,1.00,8.50
08005158,01102018,01102018,3001,1.00,8.50
08005158,04102018,04102018,3000,1.00,8.50
08005158,05102018,05102018,3000,1.00,8.50
08005158,08102018,08102018,3000,1.00,8.50
